school_year,school_code,school_name,sid,grade_level,el_status,iep,ecodis,days_enrolled_at_school,days_absent_at_school,days_suspended_out_of_school,marking_period,course,final_grade_mark
2017,460,SCHOOL G,15711,9,Current EL,0,1,136,56,2,Fall,Math 9,F
2017,460,SCHOOL G,16817,9,Current EL,0,1,283,47,2,Fall,Math 9,P
2017,460,SCHOOL G,17155,9,Current EL,0,1,283,53,2,Fall,Math 9,B-
2017,460,SCHOOL G,18365,9,Current EL,0,1,283,37,2,Fall,Math 9,A
2017,460,SCHOOL G,18393,9,Current EL,0,1,283,62,2,Fall,Math 9,F
2017,460,SCHOOL G,21230,9,Current EL,0,1,283,40,2,Fall,Math 9,C-
2018,460,SCHOOL G,1315,9,Current EL,0,1,281,48,2,Fall,Math 9,D
2018,460,SCHOOL G,6388,9,Current EL,0,1,281,54,2,Fall,Math 9,D-
2018,460,SCHOOL G,6625,9,Current EL,0,1,281,46,2,Fall,Math 9,B
2018,460,SCHOOL G,7552,9,Current EL,0,1,281,57,2,Fall,Math 9,D
2018,460,SCHOOL G,8269,9,Current EL,0,1,281,42,2,Fall,Math 9,B
2018,460,SCHOOL G,8760,9,Current EL,0,1,281,48,2,Fall,Math 9,A-
2018,460,SCHOOL G,9804,9,Current EL,0,1,281,59,2,Fall,Math 9,B
2018,460,SCHOOL G,14235,9,Current EL,0,1,281,54,2,Fall,Math 9,F
2018,460,SCHOOL G,16190,9,Current EL,0,1,281,43,2,Fall,Math 9,B+
2018,460,SCHOOL G,16325,9,Current EL,0,1,281,35,2,Fall,Math 9,D-
2018,460,SCHOOL G,17736,9,Current EL,0,1,281,37,2,Fall,Math 9,A
2018,460,SCHOOL G,18005,9,Current EL,0,1,134,38,2,Fall,Math 9,D
2018,460,SCHOOL G,19067,9,Current EL,0,1,281,45,2,Fall,Math 9,A
2018,460,SCHOOL G,19625,9,Current EL,0,1,281,49,2,Fall,Math 9,B
2018,460,SCHOOL G,20546,9,Current EL,0,1,281,63,2,Fall,Math 9,F
2017,460,SCHOOL G,360,9,Current EL,0,1,283,54,3,Fall,Math 9,A
2017,460,SCHOOL G,1244,9,Current EL,0,1,283,84,3,Fall,Math 9,D
2017,460,SCHOOL G,2245,9,Current EL,1,1,283,93,3,Fall,Math 9,C-
2017,460,SCHOOL G,5685,9,Current EL,0,1,283,58,3,Fall,Math 9,C+
2017,460,SCHOOL G,7392,9,Current EL,0,1,160,62,3,Fall,Math 9,B-
2017,460,SCHOOL G,12047,9,Current EL,0,1,283,44,3,Fall,Math 9,B
2017,460,SCHOOL G,12811,9,Current EL,0,1,242,50,3,Fall,Math 9,B+
2017,460,SCHOOL G,15179,9,Current EL,0,1,283,37,3,Fall,Math 9,A
2018,460,SCHOOL G,10021,9,Current EL,0,1,281,73,3,Fall,Math 9,D+
2018,460,SCHOOL G,10927,9,Current EL,1,1,281,71,3,Fall,Math 9,A
2018,460,SCHOOL G,11271,9,Current EL,0,1,281,77,3,Fall,Math 9,B
2018,460,SCHOOL G,19226,9,Current EL,0,1,281,54,3,Fall,Math 9,C-
2017,460,SCHOOL G,10075,9,Current EL,0,1,192,58,4,Fall,Math 9,C+
2017,460,SCHOOL G,14357,9,Current EL,1,1,281,53,4,Fall,Math 9,F
2018,460,SCHOOL G,10479,9,Current EL,0,1,281,55,6,Fall,Math 9,C+
2018,460,SCHOOL G,7272,9,Current EL,0,1,281,99,7,Fall,Math 9,B
2018,460,SCHOOL G,9868,9,Current EL,0,1,281,93,7,Fall,Math 9,C
2018,460,SCHOOL G,13569,9,Current EL,0,1,281,98,9,Fall,Math 9,C
2017,460,SCHOOL G,17185,9,Current EL,0,1,283,68,29,Fall,Math 9,A
2018,460,SCHOOL G,9920,9,Current EL,1,1,281,92,59,Fall,Math 9,F
2017,460,SCHOOL G,457,9,Former EL,1,1,216,11,0,Fall,Math 9,D
2017,460,SCHOOL G,9558,9,Former EL,0,1,283,3,0,Fall,Math 9,B
2017,460,SCHOOL G,10942,9,Former EL,0,1,283,34,0,Fall,Math 9,A
2017,460,SCHOOL G,11142,9,Former EL,0,1,283,0,0,Fall,Math 9,C+
2017,460,SCHOOL G,19597,9,Former EL,0,1,283,0,0,Fall,Math 9,B+
2018,460,SCHOOL G,1016,9,Former EL,0,1,281,11,0,Fall,Math 9,C+
2018,460,SCHOOL G,1545,9,Former EL,0,1,281,7,0,Fall,Math 9,D
2018,460,SCHOOL G,2386,9,Former EL,0,1,281,0,0,Fall,Math 9,C-
2018,460,SCHOOL G,3224,9,Former EL,0,1,281,24,0,Fall,Math 9,A-
2018,460,SCHOOL G,5152,9,Former EL,0,1,281,6,0,Fall,Math 9,A
2018,460,SCHOOL G,5640,9,Former EL,0,1,281,16,0,Fall,Math 9,D+
2018,460,SCHOOL G,6849,9,Former EL,0,1,281,0,0,Fall,Math 9,A+
2018,460,SCHOOL G,9725,9,Former EL,1,1,281,3,0,Fall,Math 9,D-
2018,460,SCHOOL G,10642,9,Former EL,0,1,281,7,0,Fall,Math 9,B-
2018,460,SCHOOL G,11028,9,Former EL,1,1,281,7,0,Fall,Math 9,D
2018,460,SCHOOL G,11270,9,Former EL,0,1,281,3,0,Fall,Math 9,A
2018,460,SCHOOL G,11300,9,Former EL,0,1,281,17,0,Fall,Math 9,A
2018,460,SCHOOL G,15725,9,Former EL,0,1,281,4,0,Fall,Math 9,B+
2018,460,SCHOOL G,16415,9,Former EL,1,1,281,8,0,Fall,Math 9,B+
2018,460,SCHOOL G,16714,9,Former EL,1,1,281,10,0,Fall,Math 9,D-
2018,460,SCHOOL G,16926,9,Former EL,0,1,281,22,0,Fall,Math 9,D
2018,460,SCHOOL G,17231,9,Former EL,0,1,281,8,0,Fall,Math 9,D
2018,460,SCHOOL G,19759,9,Former EL,1,1,142,17,0,Fall,Math 9,F
2018,460,SCHOOL G,20399,9,Former EL,0,1,281,9,0,Fall,Math 9,B+
2017,460,SCHOOL G,3624,9,Former EL,0,1,283,42,1,Fall,Math 9,A
2018,460,SCHOOL G,15642,9,Former EL,0,1,281,58,1,Fall,Math 9,A+
2018,460,SCHOOL G,19025,9,Former EL,0,1,281,37,1,Fall,Math 9,A-
2017,460,SCHOOL G,1172,9,Former EL,0,1,283,71,2,Fall,Math 9,A-
2018,460,SCHOOL G,450,9,Former EL,1,1,281,25,2,Fall,Math 9,C
2018,460,SCHOOL G,6507,9,Former EL,0,1,281,60,2,Fall,Math 9,A+
2018,460,SCHOOL G,15166,9,Former EL,0,1,281,44,2,Fall,Math 9,B
2017,460,SCHOOL G,18128,9,Former EL,0,1,149,86,4,Fall,Math 9,B
2017,460,SCHOOL G,887,9,Never EL,0,1,283,2,0,Fall,Math 9,A
2017,460,SCHOOL G,1793,9,Never EL,0,1,283,28,0,Fall,Math 9,A-
2017,460,SCHOOL G,1946,9,Never EL,1,1,283,22,0,Fall,Math 9,A
2017,460,SCHOOL G,2318,9,Never EL,0,1,283,14,0,Fall,Math 9,B+
2017,460,SCHOOL G,3631,9,Never EL,0,1,283,4,0,Fall,Math 9,A
2017,460,SCHOOL G,3952,9,Never EL,1,1,283,1,0,Fall,Math 9,D
2017,460,SCHOOL G,4482,9,Never EL,0,1,283,3,0,Fall,Math 9,B
2017,460,SCHOOL G,4496,9,Never EL,0,1,283,2,0,Fall,Math 9,B
2017,460,SCHOOL G,4631,9,Never EL,0,1,283,15,0,Fall,Math 9,A
2017,460,SCHOOL G,5266,9,Never EL,0,1,283,1,0,Fall,Math 9,A
2017,460,SCHOOL G,6250,9,Never EL,0,1,283,9,0,Fall,Math 9,D-
2017,460,SCHOOL G,6329,9,Never EL,0,1,283,7,0,Fall,Math 9,B-
2017,460,SCHOOL G,6431,9,Never EL,0,1,283,8,0,Fall,Math 9,A
2017,460,SCHOOL G,6494,9,Never EL,0,1,283,3,0,Fall,Math 9,B
2017,460,SCHOOL G,7024,9,Never EL,0,1,283,19,0,Fall,Math 9,A
2017,460,SCHOOL G,7191,9,Never EL,0,1,283,2,0,Fall,Math 9,D-
2017,460,SCHOOL G,7778,9,Never EL,0,1,283,11,0,Fall,Math 9,A-
2017,460,SCHOOL G,7926,9,Never EL,1,1,281,3,0,Fall,Math 9,B
2017,460,SCHOOL G,8677,9,Never EL,0,1,283,6,0,Fall,Math 9,B
2017,460,SCHOOL G,8681,9,Never EL,0,1,283,7,0,Fall,Math 9,C
2017,460,SCHOOL G,8735,9,Never EL,0,1,283,9,0,Fall,Math 9,A
2017,460,SCHOOL G,8848,9,Never EL,0,1,283,15,0,Fall,Math 9,A
2017,460,SCHOOL G,9310,9,Never EL,1,1,283,3,0,Fall,Math 9,P
2017,460,SCHOOL G,9385,9,Never EL,0,1,283,2,0,Fall,Math 9,A-
2017,460,SCHOOL G,9522,9,Never EL,1,1,280,22,0,Fall,Math 9,A
2017,460,SCHOOL G,9562,9,Never EL,0,1,283,10,0,Fall,Math 9,D+
2017,460,SCHOOL G,9996,9,Never EL,0,1,45,5,0,Fall,Math 9,P
2017,460,SCHOOL G,10167,9,Never EL,1,1,283,0,0,Fall,Math 9,B
2017,460,SCHOOL G,11196,9,Never EL,0,1,283,9,0,Fall,Math 9,B
2017,460,SCHOOL G,11455,9,Never EL,0,1,283,9,0,Fall,Math 9,A
2017,460,SCHOOL G,12493,9,Never EL,0,1,283,8,0,Fall,Math 9,B-
2017,460,SCHOOL G,12753,9,Never EL,0,1,283,7,0,Fall,Math 9,B-
2017,460,SCHOOL G,12837,9,Never EL,0,1,283,15,0,Fall,Math 9,F
2017,460,SCHOOL G,12860,9,Never EL,1,1,283,3,0,Fall,Math 9,F
2017,460,SCHOOL G,13328,9,Never EL,0,1,283,9,0,Fall,Math 9,A
2017,460,SCHOOL G,13464,9,Never EL,0,1,12,4,0,Fall,Math 9,F
2017,460,SCHOOL G,13512,9,Never EL,0,1,283,9,0,Fall,Math 9,I
2017,460,SCHOOL G,13743,9,Never EL,1,1,283,8,0,Fall,Math 9,B+
2017,460,SCHOOL G,15766,9,Never EL,0,1,43,9,0,Fall,Math 9,B
2017,460,SCHOOL G,16666,9,Never EL,0,1,283,0,0,Fall,Math 9,F
2017,460,SCHOOL G,16869,9,Never EL,1,1,196,7,0,Fall,Math 9,F
2017,460,SCHOOL G,18028,9,Never EL,0,1,283,9,0,Fall,Math 9,A
2017,460,SCHOOL G,18764,9,Never EL,1,1,283,8,0,Fall,Math 9,D+
2017,460,SCHOOL G,18903,9,Never EL,0,1,283,4,0,Fall,Math 9,B
2017,460,SCHOOL G,19658,9,Never EL,0,1,283,4,0,Fall,Math 9,F
2017,460,SCHOOL G,20180,9,Never EL,0,1,283,4,0,Fall,Math 9,A-
2017,460,SCHOOL G,20182,9,Never EL,1,1,283,13,0,Fall,Math 9,B+
2017,460,SCHOOL G,20529,9,Never EL,0,1,283,4,0,Fall,Math 9,C+
2017,460,SCHOOL G,21553,9,Never EL,0,1,283,0,0,Fall,Math 9,C+
2018,460,SCHOOL G,476,9,Never EL,0,1,281,27,0,Fall,Math 9,D
2018,460,SCHOOL G,1652,9,Never EL,1,1,281,0,0,Fall,Math 9,B
2018,460,SCHOOL G,1835,9,Never EL,0,1,281,0,0,Fall,Math 9,A-
2018,460,SCHOOL G,2384,9,Never EL,0,1,281,0,0,Fall,Math 9,A
2018,460,SCHOOL G,2815,9,Never EL,1,1,281,32,0,Fall,Math 9,C
2018,460,SCHOOL G,3232,9,Never EL,0,1,281,8,0,Fall,Math 9,D
2018,460,SCHOOL G,3488,9,Never EL,0,1,281,8,0,Fall,Math 9,F
2018,460,SCHOOL G,3505,9,Never EL,0,1,166,2,0,Fall,Math 9,I
2018,460,SCHOOL G,3559,9,Never EL,0,1,241,5,0,Fall,Math 9,C
2018,460,SCHOOL G,5057,9,Never EL,0,1,281,9,0,Fall,Math 9,D
2018,460,SCHOOL G,5110,9,Never EL,0,1,281,38,0,Fall,Math 9,B-
2018,460,SCHOOL G,6656,9,Never EL,0,1,137,32,0,Fall,Math 9,F
2018,460,SCHOOL G,6665,9,Never EL,0,1,281,10,0,Fall,Math 9,A
2018,460,SCHOOL G,7000,9,Never EL,0,1,281,9,0,Fall,Math 9,D-
2018,460,SCHOOL G,7372,9,Never EL,1,1,281,5,0,Fall,Math 9,B
2018,460,SCHOOL G,7615,9,Never EL,0,1,92,2,0,Fall,Math 9,C
2018,460,SCHOOL G,7725,9,Never EL,1,1,281,6,0,Fall,Math 9,P
2018,460,SCHOOL G,8645,9,Never EL,1,1,281,5,0,Fall,Math 9,B+
2018,460,SCHOOL G,8791,9,Never EL,0,1,281,10,0,Fall,Math 9,D-
2018,460,SCHOOL G,8913,9,Never EL,0,1,267,27,0,Fall,Math 9,I
2018,460,SCHOOL G,9667,9,Never EL,0,1,281,0,0,Fall,Math 9,B
2018,460,SCHOOL G,9913,9,Never EL,0,1,281,7,0,Fall,Math 9,A
2018,460,SCHOOL G,10969,9,Never EL,1,1,281,4,0,Fall,Math 9,F
2018,460,SCHOOL G,11132,9,Never EL,0,1,281,5,0,Fall,Math 9,D
2018,460,SCHOOL G,11747,9,Never EL,0,1,281,8,0,Fall,Math 9,F
2018,460,SCHOOL G,11749,9,Never EL,0,1,281,28,0,Fall,Math 9,A
2018,460,SCHOOL G,12119,9,Never EL,0,1,281,3,0,Fall,Math 9,A
2018,460,SCHOOL G,12353,9,Never EL,0,1,27,4,0,Fall,Math 9,F
2018,460,SCHOOL G,13394,9,Never EL,0,1,281,8,0,Fall,Math 9,D
2018,460,SCHOOL G,13788,9,Never EL,0,1,281,1,0,Fall,Math 9,B
2018,460,SCHOOL G,14151,9,Never EL,0,1,281,8,0,Fall,Math 9,A
2018,460,SCHOOL G,14817,9,Never EL,0,1,281,9,0,Fall,Math 9,C
2018,460,SCHOOL G,15160,9,Never EL,0,1,281,22,0,Fall,Math 9,B
2018,460,SCHOOL G,16774,9,Never EL,0,1,280,0,0,Fall,Math 9,D
2018,460,SCHOOL G,17410,9,Never EL,1,1,281,6,0,Fall,Math 9,C-
2018,460,SCHOOL G,17768,9,Never EL,0,1,281,8,0,Fall,Math 9,B
2018,460,SCHOOL G,18030,9,Never EL,0,1,281,9,0,Fall,Math 9,C
2018,460,SCHOOL G,18223,9,Never EL,0,1,281,30,0,Fall,Math 9,C-
2018,460,SCHOOL G,18435,9,Never EL,0,1,281,18,0,Fall,Math 9,A
2018,460,SCHOOL G,19070,9,Never EL,0,1,281,17,0,Fall,Math 9,D
2018,460,SCHOOL G,19147,9,Never EL,0,1,281,5,0,Fall,Math 9,C+
2018,460,SCHOOL G,19175,9,Never EL,0,1,252,1,0,Fall,Math 9,C
2018,460,SCHOOL G,19215,9,Never EL,1,1,277,18,0,Fall,Math 9,A
2018,460,SCHOOL G,19376,9,Never EL,1,1,281,2,0,Fall,Math 9,A
2018,460,SCHOOL G,19809,9,Never EL,0,1,281,15,0,Fall,Math 9,A
2018,460,SCHOOL G,20571,9,Never EL,0,1,281,17,0,Fall,Math 9,A
2018,460,SCHOOL G,21118,9,Never EL,0,1,281,3,0,Fall,Math 9,A
2018,460,SCHOOL G,21169,9,Never EL,1,1,281,23,0,Fall,Math 9,D+
2018,460,SCHOOL G,21797,9,Never EL,0,1,281,8,0,Fall,Math 9,I
2017,460,SCHOOL G,1006,9,Never EL,0,1,103,19,1,Fall,Math 9,D
2017,460,SCHOOL G,20851,9,Never EL,0,1,283,29,1,Fall,Math 9,A
2018,460,SCHOOL G,2565,9,Never EL,0,1,281,25,1,Fall,Math 9,B-
2018,460,SCHOOL G,9844,9,Never EL,0,1,281,30,1,Fall,Math 9,A-
2017,460,SCHOOL G,542,9,Never EL,0,1,283,64,2,Fall,Math 9,B
2017,460,SCHOOL G,1054,9,Never EL,0,1,283,77,2,Fall,Math 9,C
2017,460,SCHOOL G,11234,9,Never EL,0,1,275,45,2,Fall,Math 9,B
2017,460,SCHOOL G,11812,9,Never EL,0,1,283,35,2,Fall,Math 9,D-
2017,460,SCHOOL G,14748,9,Never EL,0,1,283,59,2,Fall,Math 9,A
2017,460,SCHOOL G,21200,9,Never EL,0,1,283,73,2,Fall,Math 9,C-
2018,460,SCHOOL G,13461,9,Never EL,0,1,281,56,2,Fall,Math 9,D
2018,460,SCHOOL G,11435,9,Never EL,0,1,281,65,4,Fall,Math 9,F
2017,460,SCHOOL G,12078,9,Never EL,0,1,283,90,5,Fall,Math 9,D+
2017,470,SCHOOL H,2880,9,Current EL,0,0,283,6,0,Fall,Math 9,A-
2017,470,SCHOOL H,3291,9,Current EL,0,0,283,4,0,Fall,Math 9,D
2017,470,SCHOOL H,3339,9,Current EL,0,0,283,31,0,Fall,Math 9,A
2017,470,SCHOOL H,3382,9,Current EL,0,0,283,10,0,Fall,Math 9,D-
2017,470,SCHOOL H,3662,9,Current EL,0,0,283,8,0,Fall,Math 9,B+
2017,470,SCHOOL H,3733,9,Current EL,1,0,283,5,0,Fall,Math 9,F
2017,470,SCHOOL H,3795,9,Current EL,0,0,283,0,0,Fall,Math 9,B-
2017,470,SCHOOL H,3830,9,Current EL,0,0,108,19,0,Fall,Math 9,F
2017,470,SCHOOL H,3838,9,Current EL,0,0,282,1,0,Fall,Math 9,F
2017,470,SCHOOL H,3909,9,Current EL,0,0,102,8,0,Fall,Math 9,A-
2017,470,SCHOOL H,4393,9,Current EL,1,0,283,8,0,Fall,Math 9,C-
2017,470,SCHOOL H,4394,9,Current EL,0,0,283,3,0,Fall,Math 9,D
2017,470,SCHOOL H,4672,9,Current EL,0,0,283,8,0,Fall,Math 9,B-
2017,470,SCHOOL H,4782,9,Current EL,0,0,283,3,0,Fall,Math 9,C+
2017,470,SCHOOL H,4905,9,Current EL,1,0,283,17,0,Fall,Math 9,B
2017,470,SCHOOL H,5320,9,Current EL,0,0,283,22,0,Fall,Math 9,D
2017,470,SCHOOL H,5354,9,Current EL,0,0,262,5,0,Fall,Math 9,D+
2017,470,SCHOOL H,5494,9,Current EL,0,0,283,11,0,Fall,Math 9,F
2017,470,SCHOOL H,5524,9,Current EL,0,0,283,31,0,Fall,Math 9,B
2017,470,SCHOOL H,5590,9,Current EL,0,0,283,0,0,Fall,Math 9,B-
2017,470,SCHOOL H,5754,9,Current EL,1,0,283,4,0,Fall,Math 9,A+
2017,470,SCHOOL H,5846,9,Current EL,0,0,283,0,0,Fall,Math 9,B-
2017,470,SCHOOL H,6128,9,Current EL,1,0,283,14,0,Fall,Math 9,F
2017,470,SCHOOL H,6211,9,Current EL,0,0,283,39,0,Fall,Math 9,P
2017,470,SCHOOL H,6258,9,Current EL,0,0,283,1,0,Fall,Math 9,A-
2017,470,SCHOOL H,6585,9,Current EL,0,0,283,17,0,Fall,Math 9,C
2017,470,SCHOOL H,7711,9,Current EL,0,0,283,6,0,Fall,Math 9,D+
2017,470,SCHOOL H,7807,9,Current EL,1,0,283,6,0,Fall,Math 9,D
2017,470,SCHOOL H,8430,9,Current EL,0,0,283,8,0,Fall,Math 9,B-
2017,470,SCHOOL H,9785,9,Current EL,0,0,53,3,0,Fall,Math 9,F
2017,470,SCHOOL H,10758,9,Current EL,0,0,283,4,0,Fall,Math 9,F
2017,470,SCHOOL H,13772,9,Current EL,0,0,134,7,0,Fall,Math 9,B
2017,470,SCHOOL H,14717,9,Current EL,0,0,146,24,0,Fall,Math 9,C+
2017,470,SCHOOL H,15352,9,Current EL,1,0,283,1,0,Fall,Math 9,C
2017,470,SCHOOL H,15551,9,Current EL,0,0,84,19,0,Fall,Math 9,F
2017,470,SCHOOL H,16090,9,Current EL,1,0,283,4,0,Fall,Math 9,A-
2017,470,SCHOOL H,17199,9,Current EL,0,0,283,1,0,Fall,Math 9,C
2017,470,SCHOOL H,20521,9,Current EL,1,0,283,2,0,Fall,Math 9,C+
2018,470,SCHOOL H,230,9,Current EL,0,0,281,1,0,Fall,Math 9,B+
2018,470,SCHOOL H,419,9,Current EL,0,0,281,4,0,Fall,Math 9,F
2018,470,SCHOOL H,569,9,Current EL,1,0,281,1,0,Fall,Math 9,F
2018,470,SCHOOL H,871,9,Current EL,0,0,281,6,0,Fall,Math 9,C-
2018,470,SCHOOL H,966,9,Current EL,0,0,281,9,0,Fall,Math 9,C-
2018,470,SCHOOL H,976,9,Current EL,0,0,84,0,0,Fall,Math 9,D
2018,470,SCHOOL H,2268,9,Current EL,0,0,281,0,0,Fall,Math 9,A
2018,470,SCHOOL H,2692,9,Current EL,0,0,281,5,0,Fall,Math 9,A
2018,470,SCHOOL H,2696,9,Current EL,0,0,281,9,0,Fall,Math 9,B+
2018,470,SCHOOL H,3184,9,Current EL,0,0,281,4,0,Fall,Math 9,B+
2018,470,SCHOOL H,3188,9,Current EL,1,0,281,14,0,Fall,Math 9,A
2018,470,SCHOOL H,3228,9,Current EL,0,0,281,5,0,Fall,Math 9,B-
2018,470,SCHOOL H,3431,9,Current EL,1,0,281,5,0,Fall,Math 9,C+
2018,470,SCHOOL H,3782,9,Current EL,1,0,281,19,0,Fall,Math 9,B+
2018,470,SCHOOL H,4095,9,Current EL,0,0,281,7,0,Fall,Math 9,D
2018,470,SCHOOL H,4167,9,Current EL,0,0,281,33,0,Fall,Math 9,I
2018,470,SCHOOL H,4187,9,Current EL,0,0,281,0,0,Fall,Math 9,C-
2018,470,SCHOOL H,4505,9,Current EL,0,0,90,16,0,Fall,Math 9,F
2018,470,SCHOOL H,4560,9,Current EL,0,0,281,1,0,Fall,Math 9,D-
2018,470,SCHOOL H,4925,9,Current EL,1,0,281,9,0,Fall,Math 9,A-
2018,470,SCHOOL H,4930,9,Current EL,0,0,281,17,0,Fall,Math 9,A
2018,470,SCHOOL H,5256,9,Current EL,0,0,281,8,0,Fall,Math 9,B
2018,470,SCHOOL H,5494,9,Current EL,0,0,281,5,0,Fall,Math 9,B+
2018,470,SCHOOL H,5619,9,Current EL,0,0,281,8,0,Fall,Math 9,A
2018,470,SCHOOL H,5811,9,Current EL,1,0,213,9,0,Fall,Math 9,C
2018,470,SCHOOL H,5881,9,Current EL,0,0,281,24,0,Fall,Math 9,C-
2018,470,SCHOOL H,6083,9,Current EL,0,0,227,7,0,Fall,Math 9,F
2018,470,SCHOOL H,6301,9,Current EL,0,0,147,25,0,Fall,Math 9,C+
2018,470,SCHOOL H,6628,9,Current EL,0,0,281,6,0,Fall,Math 9,D-
2018,470,SCHOOL H,6739,9,Current EL,1,0,281,3,0,Fall,Math 9,C-
2018,470,SCHOOL H,6997,9,Current EL,0,0,281,8,0,Fall,Math 9,D
2018,470,SCHOOL H,7097,9,Current EL,0,0,281,17,0,Fall,Math 9,B-
2018,470,SCHOOL H,7376,9,Current EL,0,0,281,7,0,Fall,Math 9,F
2018,470,SCHOOL H,7682,9,Current EL,0,0,122,5,0,Fall,Math 9,F
2018,470,SCHOOL H,7910,9,Current EL,0,0,281,6,0,Fall,Math 9,A
2018,470,SCHOOL H,8056,9,Current EL,0,0,257,7,0,Fall,Math 9,F
2018,470,SCHOOL H,8131,9,Current EL,0,0,281,30,0,Fall,Math 9,B
2018,470,SCHOOL H,8278,9,Current EL,0,0,107,1,0,Fall,Math 9,C+
2018,470,SCHOOL H,8289,9,Current EL,1,0,281,17,0,Fall,Math 9,C+
2018,470,SCHOOL H,8585,9,Current EL,0,0,143,6,0,Fall,Math 9,A
2018,470,SCHOOL H,8684,9,Current EL,1,0,231,9,0,Fall,Math 9,F
2018,470,SCHOOL H,9378,9,Current EL,1,0,281,2,0,Fall,Math 9,A-
2018,470,SCHOOL H,9760,9,Current EL,0,0,281,3,0,Fall,Math 9,B+
2018,470,SCHOOL H,10106,9,Current EL,1,0,281,4,0,Fall,Math 9,A
2018,470,SCHOOL H,10163,9,Current EL,0,0,61,8,0,Fall,Math 9,I
2018,470,SCHOOL H,10276,9,Current EL,0,0,281,0,0,Fall,Math 9,C+
2018,470,SCHOOL H,10304,9,Current EL,1,0,281,12,0,Fall,Math 9,A
2018,470,SCHOOL H,10314,9,Current EL,0,0,281,0,0,Fall,Math 9,C-
2018,470,SCHOOL H,10371,9,Current EL,0,0,281,7,0,Fall,Math 9,A+
2018,470,SCHOOL H,10626,9,Current EL,0,0,281,26,0,Fall,Math 9,C-
2018,470,SCHOOL H,11843,9,Current EL,1,0,281,1,0,Fall,Math 9,B
2018,470,SCHOOL H,12189,9,Current EL,1,0,281,6,0,Fall,Math 9,A
2018,470,SCHOOL H,12456,9,Current EL,0,0,281,4,0,Fall,Math 9,B+
2018,470,SCHOOL H,12554,9,Current EL,0,0,281,5,0,Fall,Math 9,C-
2018,470,SCHOOL H,12609,9,Current EL,0,0,281,29,0,Fall,Math 9,D
2018,470,SCHOOL H,12729,9,Current EL,0,0,281,0,0,Fall,Math 9,C
2018,470,SCHOOL H,13080,9,Current EL,0,0,281,2,0,Fall,Math 9,C-
2018,470,SCHOOL H,13469,9,Current EL,0,0,281,16,0,Fall,Math 9,D
2018,470,SCHOOL H,13636,9,Current EL,1,0,281,7,0,Fall,Math 9,D
